idStudent,fullName,gender,email
202768,Hồ Xuân Hiếu,1,202768@sis.hust.edu.vn
202769,Dương Quốc Hạnh,1,202769@sis.hust.edu.vn
202770,Lã Ánh Trang,0,202770@sis.hust.edu.vn
202771,Ngô Bá Trúc,1,202771@sis.hust.edu.vn
202772,Đinh Kim Trang,0,202772@sis.hust.edu.vn
202773,Phạm Hồng Việt,1,202773@sis.hust.edu.vn
202774,Dương Phi Cường,1,202774@sis.hust.edu.vn
202775,Ngô Tâm Nguyên,0,202775@sis.hust.edu.vn
202776,Phùng Thành Phương,1,202776@sis.hust.edu.vn
202777,Dương Quốc Việt,1,202777@sis.hust.edu.vn
202778,Ngô Duyên Hồng,0,202778@sis.hust.edu.vn
202779,Tô Việt Quyết,1,202779@sis.hust.edu.vn
202780,Phạm Thiên Giang,0,202780@sis.hust.edu.vn
202781,Vũ Yến My,0,202781@sis.hust.edu.vn
202782,Lý Ái Khanh,0,202782@sis.hust.edu.vn
202783,Dương Hoạ Mi,0,202783@sis.hust.edu.vn
202784,Bùi Triều Thành,1,202784@sis.hust.edu.vn
202785,Đỗ Minh Tuyết,0,202785@sis.hust.edu.vn
202786,Phạm Thơ Thơ,0,202786@sis.hust.edu.vn
202787,Hồ Hạnh Nhơn,0,202787@sis.hust.edu.vn
202788,Bùi Tố Nga,0,202788@sis.hust.edu.vn
202789,Phan Bá Kỳ,1,202789@sis.hust.edu.vn
202790,Đỗ Phương Thủy,0,202790@sis.hust.edu.vn
202791,Đặng Minh Khang,1,202791@sis.hust.edu.vn
202792,Đinh Ðồng Bằng,1,202792@sis.hust.edu.vn
202793,Đặng Hùng Anh,1,202793@sis.hust.edu.vn
202794,Trần Hà Nhi,0,202794@sis.hust.edu.vn
202795,Phạm Hương Thủy,0,202795@sis.hust.edu.vn
202796,Trần Triệu Mẫn,0,202796@sis.hust.edu.vn
202797,Đinh Xuân Hân,0,202797@sis.hust.edu.vn
202798,Phùng Ngọc San,0,202798@sis.hust.edu.vn
202799,Lý Bảo Hiển,1,202799@sis.hust.edu.vn
202800,Vũ Ngọc Khanh,0,202800@sis.hust.edu.vn
202801,Trần Hữu Lương,1,202801@sis.hust.edu.vn
202802,Phạm Phượng Loan,0,202802@sis.hust.edu.vn
202803,Ngô Quang Tú,1,202803@sis.hust.edu.vn
202804,Đỗ Thu Ngân,0,202804@sis.hust.edu.vn
202805,Lã Danh Nhân,1,202805@sis.hust.edu.vn
202806,Phạm Dã Thảo,0,202806@sis.hust.edu.vn
202807,Tô Thanh Kiều,0,202807@sis.hust.edu.vn
202808,Phạm Bích Hạnh,0,202808@sis.hust.edu.vn
202809,Nguyễn Thượng Nghị,1,202809@sis.hust.edu.vn
202810,Ngô Anh Tuấn,1,202810@sis.hust.edu.vn
202811,Nguyễn Yến Thanh,0,202811@sis.hust.edu.vn
202812,Phạm Gia Bình,1,202812@sis.hust.edu.vn
202813,Trần Ngọc Quế,0,202813@sis.hust.edu.vn
202814,Ngô Tuyết Oanh,0,202814@sis.hust.edu.vn
202815,Đinh Huyền Trân,0,202815@sis.hust.edu.vn
202816,Đặng Sao Băng,0,202816@sis.hust.edu.vn
202817,Phạm Trà My,0,202817@sis.hust.edu.vn
202818,Lê Ngọc Khôi,1,202818@sis.hust.edu.vn
202819,Dương Mai Thảo,0,202819@sis.hust.edu.vn
202820,Hồ Hạ Vy,0,202820@sis.hust.edu.vn
202821,Hồ Vĩnh Long,1,202821@sis.hust.edu.vn
202822,Đặng Duy Hùng,1,202822@sis.hust.edu.vn
202823,Ngô Khiết Linh,0,202823@sis.hust.edu.vn
202824,Hồ Hạo Nhiên,1,202824@sis.hust.edu.vn
202825,Đỗ Nguyên Phong,1,202825@sis.hust.edu.vn
202826,Lê Yến Anh,0,202826@sis.hust.edu.vn
202827,Phan Lệ Khanh,0,202827@sis.hust.edu.vn
202828,Đinh Bích Huệ,0,202828@sis.hust.edu.vn
202829,Phan Bích Huệ,0,202829@sis.hust.edu.vn
202830,Phùng Ngọc Thọ,1,202830@sis.hust.edu.vn
202831,Phan Minh Châu,0,202831@sis.hust.edu.vn
202832,Đỗ Thảo Nguyên,0,202832@sis.hust.edu.vn
202833,Nguyễn Tuyết Anh,0,202833@sis.hust.edu.vn
202834,Lý Cẩm Linh,0,202834@sis.hust.edu.vn
202835,Phùng Triệu Mẫn,0,202835@sis.hust.edu.vn
202836,Phùng Hải San,0,202836@sis.hust.edu.vn
202837,Trần Ðức Kiên,1,202837@sis.hust.edu.vn
202838,Hoàng Bảo Khánh,1,202838@sis.hust.edu.vn
202839,Lã Trung Kiên,1,202839@sis.hust.edu.vn
202840,Phan Quang Vũ,1,202840@sis.hust.edu.vn
202841,Hoàng Trang Tâm,0,202841@sis.hust.edu.vn
202842,Đỗ Thế Lực,1,202842@sis.hust.edu.vn
202843,Bùi Hoàng Việt,1,202843@sis.hust.edu.vn
202844,Hoàng Nhật Lan,0,202844@sis.hust.edu.vn
202845,Dương Hiệp Hào,1,202845@sis.hust.edu.vn
202846,Nguyễn Quỳnh Trang,0,202846@sis.hust.edu.vn
202847,Tô Quỳnh Ngân,0,202847@sis.hust.edu.vn
202848,Trần Thái Lâm,0,202848@sis.hust.edu.vn
202849,Lý Quang Vũ,1,202849@sis.hust.edu.vn
202850,Hoàng Mậu Xuân,0,202850@sis.hust.edu.vn
202851,Đặng Huyền Trang,0,202851@sis.hust.edu.vn
202852,Tô Bảo An,1,202852@sis.hust.edu.vn
202853,Tô Bích Ngân,0,202853@sis.hust.edu.vn
202854,Nguyễn Nhật Minh,1,202854@sis.hust.edu.vn
202855,Phan Xuân Nhi,0,202855@sis.hust.edu.vn
202856,Bùi Huy Khánh,1,202856@sis.hust.edu.vn
202857,Lã Ðông Trà,0,202857@sis.hust.edu.vn
202858,Ngô Nhật Huy,1,202858@sis.hust.edu.vn
202859,Vũ Thanh Hậu,1,202859@sis.hust.edu.vn
202860,Võ Thái Duy,1,202860@sis.hust.edu.vn
202861,Hồ Quế Thu,0,202861@sis.hust.edu.vn
202862,Ngô Mai Vy,0,202862@sis.hust.edu.vn
202863,Hồ Trường Sơn,1,202863@sis.hust.edu.vn
202864,Vũ Hồng Minh,1,202864@sis.hust.edu.vn
202865,Lê Duy Hạnh,0,202865@sis.hust.edu.vn
202866,Dương Việt Nhân,1,202866@sis.hust.edu.vn
202867,Võ Thanh Hường,0,202867@sis.hust.edu.vn
202868,Phạm Hiền Hòa,0,202868@sis.hust.edu.vn
202869,Hoàng Nhật Lệ,0,202869@sis.hust.edu.vn
202870,Phan Tường Phát,1,202870@sis.hust.edu.vn
202871,Trần Từ Ân,0,202871@sis.hust.edu.vn
202872,Võ Cẩm Tú,0,202872@sis.hust.edu.vn
202873,Hồ Quang Thiên,1,202873@sis.hust.edu.vn
202874,Hoàng Như Mai,0,202874@sis.hust.edu.vn
202875,Đặng Sỹ Hoàng,1,202875@sis.hust.edu.vn
202876,Hồ Ðình Thắng,1,202876@sis.hust.edu.vn
202877,Đặng Thiên Trí,1,202877@sis.hust.edu.vn
202878,Ngô Trúc Vy,0,202878@sis.hust.edu.vn
202879,Lê Nguyên Bảo,1,202879@sis.hust.edu.vn
202880,Phạm Quỳnh Nga,0,202880@sis.hust.edu.vn
202881,Lý Xuân Huy,1,202881@sis.hust.edu.vn
202882,Võ Phong Dinh,1,202882@sis.hust.edu.vn
202883,Bùi Thạch Sơn,1,202883@sis.hust.edu.vn
202884,Lê Nhật Tiến,1,202884@sis.hust.edu.vn
202885,Đỗ Ðức Quang,1,202885@sis.hust.edu.vn
202886,Võ Thảo Linh,0,202886@sis.hust.edu.vn
202887,Hồ Hồng Vinh,1,202887@sis.hust.edu.vn
202888,Lê Hưng Ðạo,1,202888@sis.hust.edu.vn
202889,Trần Quốc Hạnh,1,202889@sis.hust.edu.vn
202890,Đỗ Diệp Vy,0,202890@sis.hust.edu.vn
202891,Tô Thu Linh,0,202891@sis.hust.edu.vn
202892,Trần Thục Oanh,0,202892@sis.hust.edu.vn
202893,Ngô Bạch Trà,0,202893@sis.hust.edu.vn
202894,Bùi Ðồng Khánh,1,202894@sis.hust.edu.vn
202895,Phan Nguyệt Quế,0,202895@sis.hust.edu.vn
202896,Đặng Mạnh Trường,1,202896@sis.hust.edu.vn
202897,Trần Minh Khai,0,202897@sis.hust.edu.vn
202898,Phạm Xuân Thanh,0,202898@sis.hust.edu.vn
202899,Dương Quốc Hải,1,202899@sis.hust.edu.vn
202900,Đinh Lam Phương,1,202900@sis.hust.edu.vn
202901,Hồ Khải Tâm,0,202901@sis.hust.edu.vn
202902,Lã Bảo Lễ,0,202902@sis.hust.edu.vn
202903,Dương Tuấn Khải,1,202903@sis.hust.edu.vn
202904,Phan Yến Trinh,0,202904@sis.hust.edu.vn
202905,Trần Mạnh Trường,1,202905@sis.hust.edu.vn
202906,Trần Kim Ðan,1,202906@sis.hust.edu.vn
202907,Lê Diễm Hương,0,202907@sis.hust.edu.vn
202908,Hoàng Ngọc Cảnh,1,202908@sis.hust.edu.vn
202909,Phạm Thiên Mỹ,0,202909@sis.hust.edu.vn
202910,Nguyễn Khôi Vĩ,1,202910@sis.hust.edu.vn
202911,Lý Nguyên Nhân,1,202911@sis.hust.edu.vn
202912,Trần Quý Vĩnh,1,202912@sis.hust.edu.vn
202913,Đặng Khai Minh,1,202913@sis.hust.edu.vn
202914,Nguyễn Huy Khiêm,1,202914@sis.hust.edu.vn
202915,Đặng Thanh Tú,1,202915@sis.hust.edu.vn
202916,Hồ Cẩm Thúy,0,202916@sis.hust.edu.vn
202917,Phùng Minh Trí,1,202917@sis.hust.edu.vn
202918,Trần Trung Anh,0,202918@sis.hust.edu.vn
202919,Lý Kỳ Duyên,0,202919@sis.hust.edu.vn
202920,Phạm Trâm Oanh,0,202920@sis.hust.edu.vn
202921,Dương Tịnh Như,0,202921@sis.hust.edu.vn
202922,Ngô Lộc Uyên,0,202922@sis.hust.edu.vn
202923,Tô Diễm Phượng,0,202923@sis.hust.edu.vn
202924,Dương Minh Ðạt,1,202924@sis.hust.edu.vn
202925,Vũ Duy An,1,202925@sis.hust.edu.vn
202926,Nguyễn Ngọc Oanh,0,202926@sis.hust.edu.vn
202927,Trần Việt Tuyết,0,202927@sis.hust.edu.vn
202928,Lê Chí Hiếu,1,202928@sis.hust.edu.vn
202929,Phùng Tân Bình,1,202929@sis.hust.edu.vn
202930,Phan Thiện Giang,1,202930@sis.hust.edu.vn
202931,Hồ Khắc Công,1,202931@sis.hust.edu.vn
202932,Lý Cao Minh,1,202932@sis.hust.edu.vn
202933,Hoàng Xuân Mai,0,202933@sis.hust.edu.vn
202934,Hoàng Tường Lân,1,202934@sis.hust.edu.vn
202935,Nguyễn Phương Nam,1,202935@sis.hust.edu.vn
202936,Bùi Vân Trinh,0,202936@sis.hust.edu.vn
202937,Đặng Duy An,1,202937@sis.hust.edu.vn
202938,Ngô Bích Chiêu,0,202938@sis.hust.edu.vn
202939,Phạm Ánh Xuân,0,202939@sis.hust.edu.vn
202940,Đinh Trúc Liên,0,202940@sis.hust.edu.vn
202941,Phạm Vân Khánh,0,202941@sis.hust.edu.vn
202942,Ngô Bảo Huỳnh,1,202942@sis.hust.edu.vn
202943,Trần Ðình Toàn,1,202943@sis.hust.edu.vn
202944,Trần Diệu Ái,0,202944@sis.hust.edu.vn
202945,Hoàng Khương Duy,1,202945@sis.hust.edu.vn
202946,Phùng Hiếu Minh,0,202946@sis.hust.edu.vn
202947,Lý Dạ Hương,0,202947@sis.hust.edu.vn
202948,Võ Mỹ Phượng,0,202948@sis.hust.edu.vn
202949,Nguyễn Nhã Thanh,0,202949@sis.hust.edu.vn
202950,Đinh Mai Anh,0,202950@sis.hust.edu.vn
202951,Hồ Quốc Hiển,1,202951@sis.hust.edu.vn
202952,Hoàng Tân Ðịnh,1,202952@sis.hust.edu.vn
202953,Trần Huyền Trân,0,202953@sis.hust.edu.vn
202954,Đinh Quang Huy,1,202954@sis.hust.edu.vn
202955,Lê Mỹ Phụng,0,202955@sis.hust.edu.vn
202956,Ngô Phi Ðiệp,1,202956@sis.hust.edu.vn
202957,Nguyễn Lan Khuê,0,202957@sis.hust.edu.vn
202958,Nguyễn Gia Khiêm,1,202958@sis.hust.edu.vn
202959,Đỗ Thụy Linh,0,202959@sis.hust.edu.vn
202960,Phạm Hải Dương,1,202960@sis.hust.edu.vn
202961,Đặng Xuân Minh,1,202961@sis.hust.edu.vn
202962,Tô Duy Minh,1,202962@sis.hust.edu.vn
202963,Lê Ngọc Thi,0,202963@sis.hust.edu.vn
202964,Ngô Hồng Ðào,0,202964@sis.hust.edu.vn
202965,Võ Giang Thanh,0,202965@sis.hust.edu.vn
202966,Lý Nghĩa Hòa,1,202966@sis.hust.edu.vn
202967,Nguyễn Ðắc Trọng,1,202967@sis.hust.edu.vn
202968,Tô Tiến Dũng,1,202968@sis.hust.edu.vn
202969,Phùng Việt Anh,1,202969@sis.hust.edu.vn
202970,Trần Thúy Ngọc,0,202970@sis.hust.edu.vn
202971,Nguyễn Tuyết Thanh,0,202971@sis.hust.edu.vn
202972,Lê Ðức Phi,1,202972@sis.hust.edu.vn
202973,Lý Tiểu My,0,202973@sis.hust.edu.vn
202974,Phan Ánh Tuyết,0,202974@sis.hust.edu.vn
202975,Võ Quốc Trường,1,202975@sis.hust.edu.vn
202976,Đặng Xuân Kiên,1,202976@sis.hust.edu.vn
202977,Ngô Bích Ngân,0,202977@sis.hust.edu.vn
202978,Trần Thu Linh,0,202978@sis.hust.edu.vn
202979,Nguyễn Vân Quỳnh,0,202979@sis.hust.edu.vn
202980,Võ Lệ Chi,0,202980@sis.hust.edu.vn
202981,Hồ Tuyết Nhung,0,202981@sis.hust.edu.vn
202982,Bùi Trường Giang,1,202982@sis.hust.edu.vn
202983,Phan Phú Thọ,1,202983@sis.hust.edu.vn
202984,Đặng Phi Phượng,0,202984@sis.hust.edu.vn
202985,Võ Duy An,1,202985@sis.hust.edu.vn
202986,Hồ Thành Châu,1,202986@sis.hust.edu.vn
202987,Hoàng Hồng Anh,0,202987@sis.hust.edu.vn
202988,Đỗ Thủy Tiên,0,202988@sis.hust.edu.vn
202989,Phạm Gia Lập,1,202989@sis.hust.edu.vn
202990,Tô Trung Nghĩa,1,202990@sis.hust.edu.vn
202991,Võ Ý Lan,0,202991@sis.hust.edu.vn
202992,Nguyễn Bích Thu,0,202992@sis.hust.edu.vn
202993,Hoàng Việt Anh,1,202993@sis.hust.edu.vn
202994,Lã Minh Hỷ,1,202994@sis.hust.edu.vn
202995,Võ Tường Chinh,0,202995@sis.hust.edu.vn
202996,Phùng Diệu Linh,0,202996@sis.hust.edu.vn
202997,Lã Quỳnh Phương,0,202997@sis.hust.edu.vn
202998,Phùng Tùng Lâm,0,202998@sis.hust.edu.vn
202999,Ngô Hoài Trang,0,202999@sis.hust.edu.vn
203000,Tô Nhật Huy,1,203000@sis.hust.edu.vn
203001,Phùng Đông Trà,0,203001@sis.hust.edu.vn
203002,Phan Trung Việt,1,203002@sis.hust.edu.vn
203003,Ngô An Cơ,1,203003@sis.hust.edu.vn
203004,Phùng Kim Trang,0,203004@sis.hust.edu.vn
203005,Vũ Nguyên Thảo,0,203005@sis.hust.edu.vn
203006,Phan Trường Hiệp,1,203006@sis.hust.edu.vn
203007,Lý Ðoan Thanh,0,203007@sis.hust.edu.vn
203008,Đinh Quang Triều,1,203008@sis.hust.edu.vn
203009,Võ Thanh Tuyền,0,203009@sis.hust.edu.vn
203010,Hoàng Phương Ngọc,0,203010@sis.hust.edu.vn
203011,Trần Ngọc Hà,0,203011@sis.hust.edu.vn
203012,Lã Trí Thắng,1,203012@sis.hust.edu.vn
203013,Lý Diệp Anh,0,203013@sis.hust.edu.vn
203014,Phùng Xuân Khoa,1,203014@sis.hust.edu.vn
203015,Trần Hồng Khanh,0,203015@sis.hust.edu.vn
203016,Đinh Thu Loan,0,203016@sis.hust.edu.vn
203017,Lý Lệ Hoa,0,203017@sis.hust.edu.vn
203018,Phạm Thanh Hiếu,0,203018@sis.hust.edu.vn
203019,Đặng Thủy Minh,0,203019@sis.hust.edu.vn
203020,Dương Trúc Lam,0,203020@sis.hust.edu.vn
203021,Đỗ Thiên Mỹ,0,203021@sis.hust.edu.vn
203022,Lã Hữu Hạnh,1,203022@sis.hust.edu.vn
203023,Lý Cao Nghiệp,1,203023@sis.hust.edu.vn
203024,Dương Thành Sang,1,203024@sis.hust.edu.vn
203025,Tô Mỹ Thuận,0,203025@sis.hust.edu.vn
203026,Tô Tường Vinh,1,203026@sis.hust.edu.vn
203027,Phùng Hồng Đức,1,203027@sis.hust.edu.vn
203028,Bùi Phương Loan,0,203028@sis.hust.edu.vn
203029,Đặng Tuấn Hải,1,203029@sis.hust.edu.vn
203030,Hoàng Hồng Minh,1,203030@sis.hust.edu.vn
203031,Phạm Hồng Thụy,1,203031@sis.hust.edu.vn
203032,Nguyễn Huyền Anh,0,203032@sis.hust.edu.vn
203033,Vũ Lam Phương,1,203033@sis.hust.edu.vn
203034,Đỗ Hữu Cảnh,1,203034@sis.hust.edu.vn
203035,Đinh Mai Anh,0,203035@sis.hust.edu.vn
203036,Đặng Tùy Linh,0,203036@sis.hust.edu.vn
203037,Hoàng Công Tuấn,1,203037@sis.hust.edu.vn
203038,Nguyễn Phương Loan,0,203038@sis.hust.edu.vn
203039,Ngô Lan Phương,0,203039@sis.hust.edu.vn
203040,Hồ Trâm Anh,0,203040@sis.hust.edu.vn
203041,Tô Ngọc Ẩn,1,203041@sis.hust.edu.vn
203042,Hoàng Bích Ðiệp,0,203042@sis.hust.edu.vn
203043,Phan Thái Sơn,1,203043@sis.hust.edu.vn
203044,Lê Tấn Thành,1,203044@sis.hust.edu.vn
203045,Võ Tuệ Nhi,0,203045@sis.hust.edu.vn
203046,Lê Mỹ Tâm,0,203046@sis.hust.edu.vn
203047,Võ Diễm Kiều,0,203047@sis.hust.edu.vn
203048,Lý Kiều Hoa,0,203048@sis.hust.edu.vn
203049,Lê Kim Liên,0,203049@sis.hust.edu.vn
203050,Lã Diệp Anh,0,203050@sis.hust.edu.vn
203051,Đinh Trung Chính,1,203051@sis.hust.edu.vn
203052,Dương Việt Hà,0,203052@sis.hust.edu.vn
203053,Bùi Trường Chinh,1,203053@sis.hust.edu.vn
203054,Lã Linh Duyên,0,203054@sis.hust.edu.vn
203055,Trần Ðăng Khoa,1,203055@sis.hust.edu.vn
203056,Nguyễn Nam Thông,1,203056@sis.hust.edu.vn
203057,Phan Ngọc Ngạn,1,203057@sis.hust.edu.vn
203058,Đinh Diễm Kiều,0,203058@sis.hust.edu.vn
203059,Phan Hoàng Sa,0,203059@sis.hust.edu.vn
203060,Đỗ Tôn Lễ,1,203060@sis.hust.edu.vn
203061,Đinh Việt Thắng,1,203061@sis.hust.edu.vn
203062,Hồ Thiên Mạnh,1,203062@sis.hust.edu.vn
203063,Lê Thương Nga,0,203063@sis.hust.edu.vn
203064,Dương Mai Chi,0,203064@sis.hust.edu.vn
203065,Dương Thủy Hồng,0,203065@sis.hust.edu.vn
203066,Dương Công Tráng,1,203066@sis.hust.edu.vn
203067,Phan Hữu Trung,1,203067@sis.hust.edu.vn
203068,Đinh Trung Nguyên,1,203068@sis.hust.edu.vn
203069,Phùng Ðăng Khánh,1,203069@sis.hust.edu.vn
203070,Bùi Minh Huệ,0,203070@sis.hust.edu.vn
203071,Bùi Phi Phi,0,203071@sis.hust.edu.vn
203072,Hồ Anh Mai,0,203072@sis.hust.edu.vn
203073,Vũ Ngọc Hiền,0,203073@sis.hust.edu.vn
203074,Võ Nhật Nam,1,203074@sis.hust.edu.vn
203075,Dương Thiên Ân,1,203075@sis.hust.edu.vn
203076,Dương Phương Thể,1,203076@sis.hust.edu.vn
203077,Hoàng Kim Yến,0,203077@sis.hust.edu.vn
203078,Phùng Ðình Nam,1,203078@sis.hust.edu.vn
203079,Ngô Thanh Ðoàn,1,203079@sis.hust.edu.vn
203080,Hoàng Bảo Chấn,1,203080@sis.hust.edu.vn
203081,Phùng Hải Yến,0,203081@sis.hust.edu.vn
203082,Võ Hiệp Hiền,1,203082@sis.hust.edu.vn
203083,Phùng Tuyết Hương,0,203083@sis.hust.edu.vn
203084,Lý Minh An,0,203084@sis.hust.edu.vn
203085,Đặng Diễm Uyên,0,203085@sis.hust.edu.vn
203086,Đinh Khôi Vĩ,1,203086@sis.hust.edu.vn
203087,Lý Duy Mỹ,0,203087@sis.hust.edu.vn
203088,Lê Thúy Anh,0,203088@sis.hust.edu.vn
203089,Bùi Minh Huấn,1,203089@sis.hust.edu.vn
203090,Đặng Mạnh Hùng,1,203090@sis.hust.edu.vn
203091,Hồ Quốc Quang,1,203091@sis.hust.edu.vn
203092,Trần Lam Hà,0,203092@sis.hust.edu.vn
203093,Dương Quốc Thông,1,203093@sis.hust.edu.vn
203094,Lê Trường Sinh,1,203094@sis.hust.edu.vn
203095,Tô Chính Tâm,1,203095@sis.hust.edu.vn
203096,Lê Phi Hải,1,203096@sis.hust.edu.vn
203097,Trần Hồng Thắm,0,203097@sis.hust.edu.vn
203098,Đinh Tiểu Mi,0,203098@sis.hust.edu.vn
203099,Đỗ Khiết Linh,0,203099@sis.hust.edu.vn
203100,Võ Yên Mai,0,203100@sis.hust.edu.vn
203101,Vũ Duy Ngôn,1,203101@sis.hust.edu.vn
203102,Lã Mạnh Ðình,1,203102@sis.hust.edu.vn
203103,Phùng Hữu Trác,1,203103@sis.hust.edu.vn
203104,Lê Ðình Hảo,1,203104@sis.hust.edu.vn
203105,Ngô Khắc Minh,1,203105@sis.hust.edu.vn
203106,Phan Minh Anh,1,203106@sis.hust.edu.vn
203107,Đặng Hải Ðăng,1,203107@sis.hust.edu.vn
203108,Đặng Ngọc Mai,0,203108@sis.hust.edu.vn
203109,Lê Tuyết Hân,0,203109@sis.hust.edu.vn
203110,Trần Tuấn Kiệt,1,203110@sis.hust.edu.vn
203111,Đặng Kim Vượng,1,203111@sis.hust.edu.vn
203112,Vũ Thượng Cường,1,203112@sis.hust.edu.vn
203113,Trần Gia Hiệp,1,203113@sis.hust.edu.vn
203114,Bùi Thanh Giang,0,203114@sis.hust.edu.vn
203115,Phan Quang Tuấn,1,203115@sis.hust.edu.vn
203116,Dương Mỹ Huệ,0,203116@sis.hust.edu.vn
203117,Ngô Đan Quỳnh,0,203117@sis.hust.edu.vn
203118,Đỗ Trường An,1,203118@sis.hust.edu.vn
203119,Bùi Mai Lan,0,203119@sis.hust.edu.vn
203120,Phùng Bình Ðạt,1,203120@sis.hust.edu.vn
203121,Ngô Tùy Linh,0,203121@sis.hust.edu.vn
203122,Hoàng Vân Linh,0,203122@sis.hust.edu.vn
203123,Tô Hồng Vân,0,203123@sis.hust.edu.vn
203124,Trần Quốc Vũ,1,203124@sis.hust.edu.vn
203125,Đỗ Nam Hải,1,203125@sis.hust.edu.vn
203126,Đặng Nhật Dũng,1,203126@sis.hust.edu.vn
203127,Đặng Thanh Toàn,1,203127@sis.hust.edu.vn
203128,Phan Chi Lan,0,203128@sis.hust.edu.vn
203129,Nguyễn Bá Phước,1,203129@sis.hust.edu.vn
203130,Nguyễn Đoan Thanh,0,203130@sis.hust.edu.vn
203131,Hoàng Linh Phương,0,203131@sis.hust.edu.vn
203132,Lê Tiến Ðức,1,203132@sis.hust.edu.vn
203133,Nguyễn Quốc Thịnh,1,203133@sis.hust.edu.vn
203134,Nguyễn Hà Liên,0,203134@sis.hust.edu.vn
203135,Đinh Đăng Quang,1,203135@sis.hust.edu.vn
203136,Tô Minh An,0,203136@sis.hust.edu.vn
203137,Lý Lệ Nga,0,203137@sis.hust.edu.vn
203138,Đinh Phương Hoa,0,203138@sis.hust.edu.vn
203139,Phạm Thúy Loan,0,203139@sis.hust.edu.vn
203140,Đinh Hải Ân,0,203140@sis.hust.edu.vn
203141,Bùi Bích Lam,0,203141@sis.hust.edu.vn
203142,Lã Trường Thành,1,203142@sis.hust.edu.vn
203143,Đặng Diễm Phúc,0,203143@sis.hust.edu.vn
203144,Dương Hạnh Nhơn,0,203144@sis.hust.edu.vn
203145,Phùng Hoài Vỹ,0,203145@sis.hust.edu.vn
203146,Phan Thùy Giang,0,203146@sis.hust.edu.vn
203147,Dương Quang Ninh,1,203147@sis.hust.edu.vn
203148,Lã Phương Quế,0,203148@sis.hust.edu.vn
203149,Lý Việt Phong,1,203149@sis.hust.edu.vn
203150,Dương Thế Vinh,1,203150@sis.hust.edu.vn
203151,Vũ Trúc Vân,0,203151@sis.hust.edu.vn
203152,Đặng Huyền Thư,0,203152@sis.hust.edu.vn
203153,Ngô Phương Trạch,1,203153@sis.hust.edu.vn
203154,Phan Hải Dương,1,203154@sis.hust.edu.vn
203155,Lê Ðức Quảng,1,203155@sis.hust.edu.vn
203156,Trần Tường Vi,0,203156@sis.hust.edu.vn
203157,Phùng Hải Lý,1,203157@sis.hust.edu.vn
203158,Đỗ Uyên Minh,0,203158@sis.hust.edu.vn
203159,Trần Xuân Liễu,0,203159@sis.hust.edu.vn
203160,Lê Khương Duy,1,203160@sis.hust.edu.vn
203161,Ngô Vân Quyên,0,203161@sis.hust.edu.vn
203162,Đinh Hoài Bắc,1,203162@sis.hust.edu.vn
203163,Lê Sơn Hải,1,203163@sis.hust.edu.vn
203164,Ngô Linh Ðan,0,203164@sis.hust.edu.vn
203165,Phùng Khắc Thành,1,203165@sis.hust.edu.vn
203166,Đặng Kim Yến,0,203166@sis.hust.edu.vn
203167,Bùi Hữu Nam,1,203167@sis.hust.edu.vn
203168,Dương Tú Quỳnh,0,203168@sis.hust.edu.vn
203169,Nguyễn Ðan Thu,0,203169@sis.hust.edu.vn
203170,Bùi Đăng Quang,1,203170@sis.hust.edu.vn
203171,Hồ Ngọc Nhi,0,203171@sis.hust.edu.vn
203172,Phan Tài Nguyên,1,203172@sis.hust.edu.vn
203173,Võ Ngọc Huy,1,203173@sis.hust.edu.vn
203174,Đặng Công Hậu,1,203174@sis.hust.edu.vn
203175,Dương Ðông Phương,1,203175@sis.hust.edu.vn
203176,Phan Ðức Hạnh,1,203176@sis.hust.edu.vn
203177,Tô Ðức Thắng,1,203177@sis.hust.edu.vn
203178,Lã Anh Khải,1,203178@sis.hust.edu.vn
203179,Trần Hoàng Mai,0,203179@sis.hust.edu.vn
203180,Nguyễn Ngọc Dũng,1,203180@sis.hust.edu.vn
203181,Nguyễn Tuấn Trung,1,203181@sis.hust.edu.vn
203182,Đỗ Nam Việt,1,203182@sis.hust.edu.vn
203183,Dương Ðại Hành,1,203183@sis.hust.edu.vn
203184,Hoàng Anh Vũ,0,203184@sis.hust.edu.vn
203185,Bùi Uyển Nhi,0,203185@sis.hust.edu.vn
203186,Phạm Chí Anh,1,203186@sis.hust.edu.vn
203187,Bùi Trọng Nghĩa,1,203187@sis.hust.edu.vn
203188,Dương Ðông Vy,0,203188@sis.hust.edu.vn
203189,Phan Thiên Kim,0,203189@sis.hust.edu.vn
203190,Đặng Quỳnh Sa,0,203190@sis.hust.edu.vn
203191,Đỗ Nguyệt Hồng,0,203191@sis.hust.edu.vn
203192,Trần Kiên Cường,1,203192@sis.hust.edu.vn
203193,Phạm Tố Loan,0,203193@sis.hust.edu.vn
203194,Dương Quảng Thông,1,203194@sis.hust.edu.vn
203195,Phan Lương Thiện,1,203195@sis.hust.edu.vn
203196,Bùi Thiếu Mai,0,203196@sis.hust.edu.vn
203197,Lý Khiết Linh,0,203197@sis.hust.edu.vn
203198,Phạm Lương Tuyền,1,203198@sis.hust.edu.vn
203199,Phạm Sơn Hải,1,203199@sis.hust.edu.vn
203200,Ngô Thiên Giang,0,203200@sis.hust.edu.vn
203201,Tô Khánh Chi,0,203201@sis.hust.edu.vn
203202,Hoàng Huy Lĩnh,1,203202@sis.hust.edu.vn
